chap_num,verse_num,token_num,token_str,term_str
27,24,18,to,to
27,24,19,"them,",them
27,24,20,and,and
27,24,21,diverted,diverted
27,24,22,them,them
27,24,23,from,from
27,24,24,the,the
27,24,25,"path,",path
27,24,26,so,so
27,24,27,they,they
27,24,28,are,are
27,24,29,not,not
27,24,30,guided.,guided
27,25,0,If,if
27,25,1,only,only
27,25,2,they,they
27,25,3,would,would
27,25,4,worship,worship
27,25,5,"God,",god
27,25,6,who,who
27,25,7,brings,brings
27,25,8,to,to
27,25,9,light,light
27,25,10,the,the
27,25,11,mysteries,mysteries
27,25,12,of,of
27,25,13,the,the
27,25,14,heavens,heavens
27,25,15,and,and
27,25,16,the,the
27,25,17,"earth,",earth
27,25,18,and,and
27,25,19,knows,knows
27,25,20,what,what
27,25,21,you,you
27,25,22,conceal,conceal
27,25,23,and,and
27,25,24,what,what
27,25,25,you,you
27,25,26,reveal.,reveal
27,26,0,God—There,godthere
27,26,1,is,is
27,26,2,no,no
27,26,3,god,god
27,26,4,but,but
27,26,5,"He,",he
27,26,6,the,the
27,26,7,Lord,lord
27,26,8,of,of
27,26,9,the,the
27,26,10,Sublime,sublime
27,26,11,Throne.”,throne
27,27,0,He,he
27,27,1,"said,",said
27,27,2,“We,we
27,27,3,will,will
27,27,4,"see,",see
27,27,5,whether,whether
27,27,6,you,you
27,27,7,have,have
27,27,8,spoken,spoken
27,27,9,the,the
27,27,10,"truth,",truth
27,27,11,or,or
27,27,12,whether,whether
27,27,13,you,you
27,27,14,are,are
27,27,15,a,a
27,27,16,liar.,liar
27,28,0,Go,go
27,28,1,with,with
27,28,2,this,this
27,28,3,letter,letter
27,28,4,of,of
27,28,5,"mine,",mine
27,28,6,and,and
27,28,7,deliver,deliver
27,28,8,it,it
27,28,9,to,to
27,28,10,them;,them
27,28,11,then,then
27,28,12,withdraw,withdraw
27,28,13,from,from
27,28,14,"them,",them
27,28,15,and,and
27,28,16,see,see
27,28,17,how,how
27,28,18,they,they
27,28,19,respond.”,respond
27,29,0,She,she
27,29,1,"said,",said
27,29,2,“O,o
27,29,3,"Counselors,",counselors
27,29,4,a,a
27,29,5,gracious,gracious
27,29,6,letter,letter
27,29,7,was,was
27,29,8,delivered,delivered
27,29,9,to,to
27,29,10,me.,me
27,30,0,It,it
27,30,1,is,is
27,30,2,from,from
27,30,3,"Solomon,",solomon
27,30,4,and,and
27,30,5,it,it
27,30,6,"is,",is
27,30,7,‘In,in
27,30,8,the,the
27,30,9,Name,name
27,30,10,of,of
27,30,11,"God,",god
27,30,12,the,the
27,30,13,"Gracious,",gracious
27,30,14,the,the
27,30,15,Merciful.,merciful
27,31,0,Do,do
27,31,1,not,not
27,31,2,defy,defy
27,31,3,"me,",me
27,31,4,and,and
27,31,5,come,come
27,31,6,to,to
27,31,7,me,me
27,31,8,submissively.’”,submissively
27,32,0,She,she
27,32,1,"said,",said
27,32,2,“O,o
27,32,3,"counselors,",counselors
27,32,4,advise,advise
27,32,5,me,me
27,32,6,in,in
27,32,7,this,this
27,32,8,matter,matter
27,32,9,of,of
27,32,10,mine.,mine
27,32,11,I,i
27,32,12,never,never
27,32,13,make,make
27,32,14,a,a
27,32,15,decision,decision
27,32,16,unless,unless
27,32,17,you,you
27,32,18,are,are
27,32,19,present.”,present
27,33,0,They,they
27,33,1,"said,",said
27,33,2,“We,we
27,33,3,are,are
27,33,4,a,a
27,33,5,people,people
27,33,6,of,of
27,33,7,might,might
27,33,8,and,and
27,33,9,great,great
27,33,10,"courage,",courage
27,33,11,but,but
27,33,12,the,the
27,33,13,decision,decision
27,33,14,is,is
27,33,15,"yours,",yours
27,33,16,so,so
27,33,17,consider,consider
27,33,18,what,what
27,33,19,you,you
27,33,20,wish,wish
27,33,21,to,to
27,33,22,command.”,command
27,34,0,She,she
27,34,1,"said,",said
27,34,2,“When,when
27,34,3,kings,kings
27,34,4,enter,enter
27,34,5,a,a
27,34,6,"city,",city
27,34,7,they,they
27,34,8,devastate,devastate
27,34,9,"it,",it
27,34,10,and,and
27,34,11,subjugate,subjugate
27,34,12,its,its
27,34,13,dignified,dignified
27,34,14,people.,people
27,34,15,Thus,thus
27,34,16,they,they
27,34,17,always,always
27,34,18,do.,do
27,35,0,I,i
27,35,1,am,am
27,35,2,sending,sending
27,35,3,them,them
27,35,4,a,a
27,35,5,"gift,",gift
27,35,6,and,and
27,35,7,will,will
27,35,8,see,see
27,35,9,what,what
27,35,10,the,the
27,35,11,envoys,envoys
27,35,12,bring,bring
27,35,13,back.”,back
27,36,0,When,when
27,36,1,he,he
27,36,2,came,came
27,36,3,to,to
27,36,4,"Solomon,",solomon
27,36,5,he,he
27,36,6,"said,",said
27,36,7,“Are,are
27,36,8,you,you
27,36,9,supplying,supplying
27,36,10,me,me
27,36,11,with,with
27,36,12,money?,money
27,36,13,What,what
27,36,14,God,god
27,36,15,has,has
27,36,16,given,given
27,36,17,me,me
27,36,18,is,is
27,36,19,better,better
27,36,20,than,than
27,36,21,what,what
27,36,22,He,he
27,36,23,has,has
27,36,24,given,given
27,36,25,you.,you
27,36,26,It,it
27,36,27,is,is
27,36,28,you,you
27,36,29,who,who
27,36,30,delight,delight
27,36,31,in,in
27,36,32,your,your
27,36,33,gift.,gift
27,37,0,Go,go
27,37,1,back,back
27,37,2,to,to
27,37,3,them.,them
27,37,4,We,we
27,37,5,will,will
27,37,6,come,come
27,37,7,upon,upon
27,37,8,them,them
27,37,9,with,with
27,37,10,troops,troops
27,37,11,they,they
27,37,12,cannot,cannot
27,37,13,resist;,resist
27,37,14,and,and
27,37,15,we,we
27,37,16,will,will
27,37,17,expel,expel
27,37,18,them,them
27,37,19,from,from
27,37,20,"there,",there
27,37,21,disgraced,disgraced
27,37,22,and,and
27,37,23,humiliated.”,humiliated
27,38,0,He,he
27,38,1,"said,",said
27,38,2,“O,o
27,38,3,"notables,",notables
27,38,4,which,which
27,38,5,one,one
27,38,6,of,of
27,38,7,you,you
27,38,8,will,will
27,38,9,bring,bring
27,38,10,me,me
27,38,11,her,her
27,38,12,throne,throne
27,38,13,before,before
27,38,14,they,they
27,38,15,come,come
27,38,16,to,to
27,38,17,me,me
27,38,18,in,in
27,38,19,submission?”,submission
27,39,0,An,an
27,39,1,imp,imp
27,39,2,of,of
27,39,3,the,the
27,39,4,sprites,sprites
27,39,5,"said,",said
27,39,6,“I,i
27,39,7,will,will
27,39,8,bring,bring
27,39,9,it,it
27,39,10,to,to
27,39,11,you,you
27,39,12,before,before
27,39,13,you,you
27,39,14,rise,rise
27,39,15,from,from
27,39,16,your,your
27,39,17,seat.,seat
27,39,18,I,i
27,39,19,am,am
27,39,20,strong,strong
27,39,21,and,and
27,39,22,reliable,reliable
27,39,23,enough,enough
27,39,24,to,to
27,39,25,do,do
27,39,26,it.”,it
27,40,0,He,he
27,40,1,who,who
27,40,2,had,had
27,40,3,knowledge,knowledge
27,40,4,from,from
27,40,5,the,the
27,40,6,Book,book
27,40,7,"said,",said
27,40,8,“I,i
27,40,9,will,will
27,40,10,bring,bring
27,40,11,it,it
27,40,12,to,to
27,40,13,you,you
27,40,14,before,before
27,40,15,your,your
27,40,16,glance,glance
27,40,17,returns,returns
27,40,18,to,to
27,40,19,you.”,you
27,40,20,And,and
27,40,21,when,when
27,40,22,he,he
27,40,23,saw,saw
27,40,24,it,it
27,40,25,settled,settled
27,40,26,before,before
27,40,27,"him,",him
27,40,28,he,he
27,40,29,"said,",said
27,40,30,“This,this
27,40,31,is,is
27,40,32,from,from
27,40,33,the,the
27,40,34,grace,grace
27,40,35,of,of
27,40,36,my,my
27,40,37,"Lord,",lord
27,40,38,to,to
27,40,39,test,test
27,40,40,"me,",me
27,40,41,whether,whether
27,40,42,I,i
27,40,43,am,am
27,40,44,grateful,grateful
27,40,45,or,or
27,40,46,ungrateful.,ungrateful
27,40,47,He,he
27,40,48,who,who
27,40,49,is,is
27,40,50,"grateful,",grateful
27,40,51,his,his
27,40,52,gratitude,gratitude
27,40,53,is,is
27,40,54,to,to
27,40,55,his,his
27,40,56,own,own
27,40,57,credit;,credit
27,40,58,but,but
27,40,59,he,he
27,40,60,who,who
27,40,61,is,is
27,40,62,ungrateful—my,ungratefulmy
27,40,63,Lord,lord
27,40,64,is,is
27,40,65,Independent,independent
27,40,66,and,and
27,40,67,Generous.”,generous
27,41,0,He,he
27,41,1,"said,",said
27,41,2,“Disguise,disguise
27,41,3,her,her
27,41,4,throne,throne
27,41,5,for,for
27,41,6,"her,",her
27,41,7,and,and
27,41,8,we,we
27,41,9,shall,shall
27,41,10,see,see
27,41,11,whether,whether
27,41,12,she,she
27,41,13,will,will
27,41,14,be,be
27,41,15,"guided,",guided
27,41,16,or,or
27,41,17,remains,remains
27,41,18,one,one
27,41,19,of,of
27,41,20,the,the
27,41,21,misguided.”,misguided
27,42,0,When,when
27,42,1,she,she
27,42,2,"arrived,",arrived
27,42,3,it,it
27,42,4,was,was
27,42,5,"said,",said
27,42,6,“Is,is
27,42,7,your,your
27,42,8,throne,throne
27,42,9,like,like
27,42,10,this?”,this
27,42,11,She,she
27,42,12,"said,",said
27,42,13,“As,as
27,42,14,if,if
27,42,15,this,this
27,42,16,is,is
27,42,17,it.”,it
27,42,18,“We,we
27,42,19,were,were
27,42,20,given,given
27,42,21,knowledge,knowledge
27,42,22,before,before
27,42,23,"her,",her
27,42,24,and,and
27,42,25,we,we
27,42,26,were,were
27,42,27,submissive.”,submissive
27,43,0,But,but
27,43,1,she,she
27,43,2,was,was
27,43,3,prevented,prevented
27,43,4,by,by
27,43,5,what,what
27,43,6,she,she
27,43,7,worshiped,worshiped
27,43,8,besides,besides
27,43,9,God;,god
27,43,10,she,she
27,43,11,belonged,belonged
27,43,12,to,to
27,43,13,a,a
27,43,14,disbelieving,disbelieving
27,43,15,people.,people
27,44,0,It,it
27,44,1,was,was
27,44,2,said,said
27,44,3,to,to
27,44,4,"her,",her
27,44,5,“Go,go
27,44,6,inside,inside
27,44,7,the,the
27,44,8,palace.”,palace
27,44,9,And,and
27,44,10,when,when
27,44,11,she,she
27,44,12,saw,saw
27,44,13,"it,",it
27,44,14,she,she
27,44,15,thought,thought
27,44,16,it,it
27,44,17,was,was
27,44,18,a,a
27,44,19,deep,deep
27,44,20,"pond,",pond
27,44,21,and,and
27,44,22,she,she
27,44,23,bared,bared
27,44,24,her,her
27,44,25,legs.,legs
27,44,26,He,he
27,44,27,"said,",said
27,44,28,“It,it
27,44,29,is,is
27,44,30,a,a
27,44,31,palace,palace
27,44,32,paved,paved
27,44,33,with,with
27,44,34,glass.”,glass
27,44,35,She,she
27,44,36,"said,",said
27,44,37,“My,my
27,44,38,"Lord,",lord
27,44,39,I,i
27,44,40,have,have
27,44,41,done,done
27,44,42,wrong,wrong
27,44,43,to,to
27,44,44,"myself,",myself
27,44,45,and,and
27,44,46,I,i
27,44,47,have,have
27,44,48,submitted,submitted
27,44,49,with,with
27,44,50,"Solomon,",solomon
27,44,51,to,to
27,44,52,"God,",god
27,44,53,Lord,lord
27,44,54,of,of
27,44,55,the,the
27,44,56,Worlds.”,worlds
27,45,0,And,and
27,45,1,We,we
27,45,2,sent,sent
27,45,3,to,to
27,45,4,Thamood,thamood
27,45,5,their,their
27,45,6,brother,brother
27,45,7,Saleh:,saleh
27,45,8,“Worship,worship
27,45,9,God.”,god
27,45,10,But,but
27,45,11,they,they
27,45,12,became,became
27,45,13,two,two
27,45,14,disputing,disputing
27,45,15,factions.,factions
27,46,0,He,he
27,46,1,"said,",said
27,46,2,“O,o
27,46,3,my,my
27,46,4,"people,",people
27,46,5,why,why
27,46,6,are,are
27,46,7,you,you
27,46,8,quick,quick
27,46,9,to,to
27,46,10,do,do
27,46,11,evil,evil
27,46,12,rather,rather
27,46,13,than,than
27,46,14,good?,good
27,46,15,If,if
27,46,16,only,only
27,46,17,you,you
27,46,18,would,would
27,46,19,seek,seek
27,46,20,God’s,gods
27,46,21,"forgiveness,",forgiveness
27,46,22,so,so
27,46,23,that,that
27,46,24,you,you
27,46,25,may,may
27,46,26,be,be
27,46,27,shown,shown
27,46,28,mercy.”,mercy
27,47,0,They,they
27,47,1,"said,",said
27,47,2,“We,we
27,47,3,consider,consider
27,47,4,you,you
27,47,5,an,an
27,47,6,ill,ill
27,47,7,"omen,",omen
27,47,8,and,and
27,47,9,those,those
27,47,10,with,with
27,47,11,you.”,you
27,47,12,He,he
27,47,13,"said,",said
27,47,14,“Your,your
27,47,15,omen,omen
27,47,16,is,is
27,47,17,with,with
27,47,18,God.,god
27,47,19,In,in
27,47,20,"fact,",fact
27,47,21,you,you
27,47,22,are,are
27,47,23,a,a
27,47,24,people,people
27,47,25,being,being
27,47,26,tested.”,tested
27,48,0,In,in
27,48,1,the,the
27,48,2,city,city
27,48,3,was,was
27,48,4,a,a
27,48,5,gang,gang
27,48,6,of,of
27,48,7,nine,nine
27,48,8,who,who
27,48,9,made,made
27,48,10,mischief,mischief
27,48,11,in,in
27,48,12,the,the
27,48,13,land,land
27,48,14,and,and
27,48,15,did,did
27,48,16,no,no
27,48,17,good.,good
27,49,0,They,they
27,49,1,"said,",said
27,49,2,“Swear,swear
27,49,3,by,by
27,49,4,God,god
27,49,5,to,to
27,49,6,one,one
27,49,7,another,another
27,49,8,that,that
27,49,9,we,we
27,49,10,will,will
27,49,11,attack,attack
27,49,12,him,him
27,49,13,and,and
27,49,14,his,his
27,49,15,family,family
27,49,16,by,by
27,49,17,"night,",night
27,49,18,and,and
27,49,19,then,then
27,49,20,tell,tell
27,49,21,his,his
27,49,22,"guardian,",guardian
27,49,23,'We,we
27,49,24,did,did
27,49,25,not,not
27,49,26,witness,witness
27,49,27,the,the
27,49,28,murder,murder
27,49,29,of,of
27,49,30,his,his
27,49,31,"family,",family
27,49,32,and,and
27,49,33,we,we
27,49,34,are,are
27,49,35,being,being
27,49,36,truthful.'“,truthful
27,50,0,They,they
27,50,1,planned,planned
27,50,2,a,a
27,50,3,"plan,",plan
27,50,4,and,and
27,50,5,We,we
27,50,6,planned,planned
27,50,7,a,a
27,50,8,"plan,",plan
27,50,9,but,but
27,50,10,they,they
27,50,11,did,did
27,50,12,not,not
27,50,13,notice.,notice
27,51,0,So,so
27,51,1,note,note
27,51,2,the,the
27,51,3,outcome,outcome
27,51,4,of,of
27,51,5,their,their
27,51,6,planning;,planning
27,51,7,We,we
27,51,8,destroyed,destroyed
27,51,9,them,them
27,51,10,and,and
27,51,11,their,their
27,51,12,"people,",people
27,51,13,altogether.,altogether
27,52,0,Here,here
27,52,1,are,are
27,52,2,their,their
27,52,3,"homes,",homes
27,52,4,in,in
27,52,5,"ruins,",ruins
27,52,6,on,on
27,52,7,account,account
27,52,8,of,of
27,52,9,their,their
27,52,10,iniquities.,iniquities
27,52,11,Surely,surely
27,52,12,in,in
27,52,13,this,this
27,52,14,is,is
27,52,15,a,a
27,52,16,sign,sign
27,52,17,for,for
27,52,18,people,people
27,52,19,who,who
27,52,20,know.,know
27,53,0,And,and
27,53,1,We,we
27,53,2,saved,saved
27,53,3,those,those
27,53,4,who,who
27,53,5,believed,believed
27,53,6,and,and
27,53,7,were,were
27,53,8,pious.,pious
27,54,0,And,and
27,54,1,"Lot,",lot
27,54,2,when,when
27,54,3,he,he
27,54,4,said,said
27,54,5,to,to
27,54,6,his,his
27,54,7,"people,",people
27,54,8,“Do,do
27,54,9,you,you
27,54,10,commit,commit
27,54,11,lewdness,lewdness
27,54,12,with,with
27,54,13,open,open
27,54,14,eyes?,eyes
27,55,0,Do,do
27,55,1,you,you
27,55,2,lust,lust
27,55,3,after,after
27,55,4,men,men
27,55,5,instead,instead
27,55,6,of,of
27,55,7,women?,women
27,55,8,You,you
27,55,9,are,are
27,55,10,truly,truly
27,55,11,ignorant,ignorant
27,55,12,people.”,people
27,56,0,But,but
27,56,1,the,the
27,56,2,only,only
27,56,3,response,response
27,56,4,of,of
27,56,5,his,his
27,56,6,people,people
27,56,7,was,was
27,56,8,to,to
27,56,9,"say,",say
27,56,10,“Expel,expel
27,56,11,the,the
27,56,12,family,family
27,56,13,of,of
27,56,14,Lot,lot
27,56,15,from,from
27,56,16,your,your
27,56,17,town.,town
27,56,18,They,they
27,56,19,are,are
27,56,20,purist,purist
27,56,21,people.”,people
27,57,0,So,so
27,57,1,We,we
27,57,2,saved,saved
27,57,3,him,him
27,57,4,and,and
27,57,5,his,his
27,57,6,"family,",family
27,57,7,except,except
27,57,8,for,for
27,57,9,his,his
27,57,10,"wife,",wife
27,57,11,whom,whom
27,57,12,We,we
27,57,13,destined,destined
27,57,14,to,to
27,57,15,be,be
27,57,16,among,among
27,57,17,the,the
27,57,18,laggards.,laggards
27,58,0,And,and
27,58,1,We,we
27,58,2,rained,rained
27,58,3,upon,upon
27,58,4,them,them
27,58,5,a,a
27,58,6,rain.,rain
27,58,7,Miserable,miserable
27,58,8,was,was
27,58,9,the,the
27,58,10,rain,rain
27,58,11,of,of
27,58,12,those,those
27,58,13,forewarned.,forewarned
27,59,0,"Say,",say
27,59,1,“Praise,praise
27,59,2,"God,",god
27,59,3,and,and
27,59,4,peace,peace
27,59,5,be,be
27,59,6,upon,upon
27,59,7,His,his
27,59,8,servants,servants
27,59,9,whom,whom
27,59,10,He,he
27,59,11,has,has
27,59,12,selected.,selected
27,59,13,Is,is
27,59,14,God,god
27,59,15,"better,",better
27,59,16,or,or
27,59,17,what,what
27,59,18,they,they
27,59,19,associate?”,associate
27,60,0,"Or,",or
27,60,1,who,who
27,60,2,created,created
27,60,3,the,the
27,60,4,heavens,heavens
27,60,5,and,and
27,60,6,the,the
27,60,7,"earth,",earth
27,60,8,and,and
27,60,9,rains,rains
27,60,10,down,down
27,60,11,water,water
27,60,12,from,from
27,60,13,the,the
27,60,14,sky,sky
27,60,15,for,for
27,60,16,you?,you
27,60,17,With,with
27,60,18,it,it
27,60,19,We,we
27,60,20,produce,produce
27,60,21,gardens,gardens
27,60,22,full,full
27,60,23,of,of
27,60,24,"beauty,",beauty
27,60,25,whose,whose
27,60,26,trees,trees
27,60,27,you,you
27,60,28,could,could
27,60,29,not,not
27,60,30,have,have
27,60,31,produced.,produced
27,60,32,Is,is
27,60,33,there,there
27,60,34,another,another
27,60,35,god,god
27,60,36,with,with
27,60,37,God?,god
27,60,38,But,but
27,60,39,they,they
27,60,40,are,are
27,60,41,a,a
27,60,42,people,people
27,60,43,who,who
27,60,44,equate.,equate
27,61,0,"Or,",or
27,61,1,who,who
27,61,2,made,made
27,61,3,the,the
27,61,4,earth,earth
27,61,5,"habitable,",habitable
27,61,6,and,and
27,61,7,made,made
27,61,8,rivers,rivers
27,61,9,flow,flow
27,61,10,through,through
27,61,11,"it,",it
27,61,12,and,and
27,61,13,set,set
27,61,14,mountains,mountains
27,61,15,on,on
27,61,16,"it,",it
27,61,17,and,and
27,61,18,placed,placed
27,61,19,a,a
27,61,20,partition,partition
27,61,21,between,between
27,61,22,the,the
27,61,23,two,two
27,61,24,seas?,seas
27,61,25,Is,is
27,61,26,there,there
27,61,27,another,another
27,61,28,god,god
27,61,29,with,with
27,61,30,God?,god
27,61,31,But,but
27,61,32,most,most
27,61,33,of,of
27,61,34,them,them
27,61,35,do,do
27,61,36,not,not
27,61,37,know.,know
27,62,0,"Or,",or
27,62,1,who,who
27,62,2,answers,answers
27,62,3,the,the
27,62,4,one,one
27,62,5,in,in
27,62,6,need,need
27,62,7,when,when
27,62,8,he,he
27,62,9,prays,prays
27,62,10,to,to
27,62,11,"Him,",him
27,62,12,and,and
27,62,13,relieves,relieves
27,62,14,"adversity,",adversity
27,62,15,and,and
27,62,16,makes,makes
27,62,17,you,you
27,62,18,successors,successors
27,62,19,on,on
27,62,20,earth?,earth
27,62,21,Is,is
27,62,22,there,there
27,62,23,another,another
27,62,24,god,god
27,62,25,with,with
27,62,26,God?,god
27,62,27,How,how
27,62,28,hardly,hardly
27,62,29,you,you
27,62,30,pay,pay
27,62,31,attention.,attention
27,63,0,"Or,",or
27,63,1,who,who
27,63,2,guides,guides
27,63,3,you,you
27,63,4,through,through
27,63,5,the,the
27,63,6,darkness,darkness
27,63,7,of,of
27,63,8,land,land
27,63,9,and,and
27,63,10,"sea,",sea
27,63,11,and,and
27,63,12,who,who
27,63,13,sends,sends
27,63,14,the,the
27,63,15,winds,winds
27,63,16,as,as
27,63,17,heralds,heralds
27,63,18,of,of
27,63,19,His,his
27,63,20,mercy?,mercy
27,63,21,Is,is
27,63,22,there,there
27,63,23,another,another
27,63,24,god,god
27,63,25,with,with
27,63,26,God?,god
27,63,27,Most,most
27,63,28,exalted,exalted
27,63,29,is,is
27,63,30,"God,",god
27,63,31,above,above
27,63,32,what,what
27,63,33,they,they
27,63,34,associate.,associate
27,64,0,"Or,",or
27,64,1,who,who
27,64,2,originates,originates
27,64,3,the,the
27,64,4,creation,creation
27,64,5,and,and
27,64,6,then,then
27,64,7,repeats,repeats
27,64,8,"it,",it
27,64,9,and,and
27,64,10,who,who
27,64,11,gives,gives
27,64,12,you,you
27,64,13,livelihood,livelihood
27,64,14,from,from
27,64,15,the,the
27,64,16,sky,sky
27,64,17,and,and
27,64,18,the,the
27,64,19,earth?,earth
27,64,20,Is,is
27,64,21,there,there
27,64,22,another,another
27,64,23,god,god
27,64,24,with,with
27,64,25,God?,god
27,64,26,"Say,",say
27,64,27,“Produce,produce
27,64,28,your,your
27,64,29,"evidence,",evidence
27,64,30,if,if
27,64,31,you,you
27,64,32,are,are
27,64,33,truthful.”,truthful
27,65,0,"Say,",say
27,65,1,“No,no
27,65,2,one,one
27,65,3,in,in
27,65,4,the,the
27,65,5,heavens,heavens
27,65,6,or,or
27,65,7,on,on
27,65,8,earth,earth
27,65,9,knows,knows
27,65,10,the,the
27,65,11,future,future
27,65,12,except,except
27,65,13,God;,god
27,65,14,and,and
27,65,15,they,they
27,65,16,do,do
27,65,17,not,not
27,65,18,perceive,perceive
27,65,19,when,when
27,65,20,they,they
27,65,21,will,will
27,65,22,be,be
27,65,23,resurrected.”,resurrected
27,66,0,In,in
27,66,1,"fact,",fact
27,66,2,their,their
27,66,3,knowledge,knowledge
27,66,4,of,of
27,66,5,the,the
27,66,6,Hereafter,hereafter
27,66,7,is,is
27,66,8,confused.,confused
27,66,9,In,in
27,66,10,"fact,",fact
27,66,11,they,they
27,66,12,are,are
27,66,13,in,in
27,66,14,doubt,doubt
27,66,15,about,about
27,66,16,it.,it
27,66,17,In,in
27,66,18,"fact,",fact
27,66,19,they,they
27,66,20,are,are
27,66,21,blind,blind
27,66,22,to,to
27,66,23,it.,it
27,67,0,Those,those
27,67,1,who,who
27,67,2,disbelieve,disbelieve
27,67,3,"say,",say
27,67,4,“When,when
27,67,5,we,we
27,67,6,have,have
27,67,7,become,become
27,67,8,"dust,",dust
27,67,9,and,and
27,67,10,our,our
27,67,11,"ancestors,",ancestors
27,67,12,shall,shall
27,67,13,we,we
27,67,14,be,be
27,67,15,brought,brought
27,67,16,out?,out
27,68,0,We,we
27,68,1,were,were
27,68,2,promised,promised
27,68,3,that,that
27,68,4,"before,",before
27,68,5,we,we
27,68,6,and,and
27,68,7,our,our
27,68,8,ancestors—these,ancestorsthese
27,68,9,are,are
27,68,10,nothing,nothing
27,68,11,but,but
27,68,12,legends,legends
27,68,13,of,of
27,68,14,the,the
27,68,15,ancients.”,ancients
27,69,0,"Say,",say
27,69,1,travel,travel
27,69,2,through,through
27,69,3,the,the
27,69,4,"earth,",earth
27,69,5,and,and
27,69,6,observe,observe
27,69,7,the,the
27,69,8,fate,fate
27,69,9,of,of
27,69,10,the,the
27,69,11,guilty.”,guilty
27,70,0,But,but
27,70,1,do,do
27,70,2,not,not
27,70,3,grieve,grieve
27,70,4,over,over
27,70,5,"them,",them
27,70,6,and,and
27,70,7,do,do
27,70,8,not,not
27,70,9,be,be
27,70,10,troubled,troubled
27,70,11,by,by
27,70,12,what,what
27,70,13,they,they
27,70,14,plot.,plot
27,71,0,And,and
27,71,1,they,they
27,71,2,"say,",say
27,71,3,“When,when
27,71,4,is,is
27,71,5,this,this
27,71,6,"promise,",promise
27,71,7,if,if
27,71,8,you,you
27,71,9,are,are
27,71,10,truthful?”,truthful
27,72,0,"Say,",say
27,72,1,“Perhaps,perhaps
27,72,2,some,some
27,72,3,of,of
27,72,4,what,what
